delivery_id,delivery_partner,package_type,package_weight_kg,vehicle_type,delivery_mode,region,customer_address,latitude,longitude,warehouse_latitude,warehouse_longitude,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
5052,blue dart,cosmetics,64.19,ev bike,standard,west,"House 473, Rohini, New Delhi",28.57151,77.12373,28.6417,77.22177,rainy,268.9,24.14,delivered,1416.92
5073,blue dart,cosmetics,78.83,ev bike,same day,central,"House 56, Dwarka, New Delhi",28.59884,77.06025,28.6417,77.22177,stormy,24.3,48.02,delivered,365.56
5075,blue dart,cosmetics,9.85,bike,standard,north,"House 153, Green Park, New Delhi",28.83401,76.88521,28.6417,77.22177,stormy,249.1,29.28,delivered,1333.34
5089,blue dart,electronics,36.23,scooter,same day,central,"House 38, Kirti Nagar, New Delhi",28.6696,76.92114,28.6417,77.22177,rainy,296.3,12.93,delayed,1620.29
5096,blue dart,groceries,16.74,scooter,express,south,"House 287, Karol Bagh, New Delhi",28.5487,77.27069,28.6417,77.22177,hot,257.9,29.19,delayed,1427.07
5125,blue dart,cosmetics,43.58,truck,same day,north,"House 167, Chandni Chowk, New Delhi",28.52666,76.8409,28.6417,77.22177,stormy,81.3,10.64,failed,538.42
5151,blue dart,furniture,15.48,bike,express,north,"House 100, Dwarka, New Delhi",28.79683,76.84949,28.6417,77.22177,hot,97,8,delivered,559
5158,blue dart,pharmacy,40.22,truck,standard,south,"House 234, Sarita Vihar, New Delhi",28.53563,76.95535,28.6417,77.22177,hot,18.9,49.02,delivered,241.56
5159,blue dart,cosmetics,70.81,truck,same day,central,"House 326, Preet Vihar, New Delhi",28.77665,77.05331,28.6417,77.22177,stormy,150.4,47.88,delayed,995.64
5168,blue dart,cosmetics,72.14,bike,express,east,"House 10, Connaught Place, New Delhi",28.42606,76.84709,28.6417,77.22177,clear,203.2,15.27,delayed,1111.81
5175,blue dart,groceries,8.42,ev bike,express,west,"House 167, Green Park, New Delhi",28.55705,76.8944,28.6417,77.22177,hot,40.8,34.11,failed,356.33
5176,blue dart,cosmetics,34.32,van,same day,central,"House 196, Malviya Nagar, New Delhi",28.54984,76.90755,28.6417,77.22177,stormy,71.1,40.48,failed,576.94
5177,blue dart,clothing,76.59,scooter,standard,central,"House 399, Janakpuri, New Delhi",28.4398,76.88506,28.6417,77.22177,cold,183.5,43.5,delivered,1048
5188,blue dart,fragile items,50.5,ev van,standard,north,"House 266, Hauz Khas, New Delhi",28.7463,77.06291,28.6417,77.22177,stormy,162.9,27.75,delivered,897.75
5212,blue dart,pharmacy,9.71,bike,standard,north,"House 207, Ashok Vihar, New Delhi",28.42173,77.16016,28.6417,77.22177,clear,190.1,48.75,delivered,1096.75
5231,blue dart,fragile items,38.82,van,same day,east,"House 45, Kirti Nagar, New Delhi",28.76912,77.26913,28.6417,77.22177,stormy,108.2,18.86,delivered,697.58
5234,blue dart,electronics,18.3,ev bike,standard,central,"House 187, Dwarka, New Delhi",28.45074,76.88194,28.6417,77.22177,cold,101.8,8.9,delivered,535.7
5251,blue dart,pharmacy,68.55,van,two day,west,"House 268, Nehru Place, New Delhi",28.52108,77.08895,28.6417,77.22177,stormy,18.4,40.81,delivered,214.43
5271,blue dart,documents,24.48,ev van,same day,central,"House 382, Mayur Vihar, New Delhi",28.63668,76.85495,28.6417,77.22177,hot,201.7,12.13,delivered,1144.89
5276,blue dart,documents,59.46,bike,same day,east,"House 339, Karol Bagh, New Delhi",28.72452,76.90263,28.6417,77.22177,cold,297.1,41.58,delivered,1632.7206
5280,blue dart,groceries,44.09,ev van,same day,central,"House 173, Vasant Kunj, New Delhi",28.74791,77.17178,28.6417,77.22177,hot,114.5,30.94,delivered,765.32
5299,blue dart,furniture,36.01,ev bike,two day,central,"House 114, Lajpat Nagar, New Delhi",28.86087,77.09404,28.6417,77.22177,foggy,239.6,1.59,delivered,1202.77
5303,blue dart,documents,36.54,truck,same day,north,"House 341, Nehru Place, New Delhi",28.56486,77.34018,28.6417,77.22177,hot,238.4,19.23,delivered,1349.69
5313,blue dart,electronics,35.26,van,two day,central,"House 134, Chandni Chowk, New Delhi",28.8557,77.17139,28.6417,77.22177,hot,172.6,33.72,delivered,964.16
5329,blue dart,groceries,51.22,ev van,two day,south,"House 25, Defence Colony, New Delhi",28.87175,77.25723,28.6417,77.22177,cold,194,11.5,delivered,1004.5
5353,blue dart,automobile parts,29.27,ev bike,standard,west,"House 198, Kalkaji, New Delhi",28.66607,77.33853,28.6417,77.22177,stormy,163,27.36,delivered,897.08
5366,blue dart,fragile items,9.7,ev van,two day,east,"House 456, Tilak Nagar, New Delhi",28.66588,77.19032,28.6417,77.22177,cold,123.5,44.52,delivered,751.06
5377,blue dart,cosmetics,8.47,ev van,same day,north,"House 396, Connaught Place, New Delhi",28.58296,77.31849,28.6417,77.22177,cold,192.4,14.53,delivered,1105.59
5381,blue dart,documents,46.86,ev bike,two day,south,"House 455, Kalkaji, New Delhi",28.78962,76.9189,28.6417,77.22177,hot,247.2,22.46,delivered,1303.38
5391,blue dart,fragile items,35.82,bike,express,north,"House 354, Rajouri Garden, New Delhi",28.44572,77.2506,28.6417,77.22177,clear,180,31.24,delayed,1043.72
5392,blue dart,cosmetics,18.94,ev van,express,south,"House 151, Saket, New Delhi",28.73366,76.87497,28.6417,77.22177,foggy,100.9,18.97,delayed,611.41
5418,blue dart,documents,37.74,scooter,standard,south,"House 48, Hauz Khas, New Delhi",28.50825,77.04452,28.6417,77.22177,foggy,280.7,38.13,delivered,1517.89
5428,blue dart,cosmetics,44.19,ev van,two day,central,"House 185, Sarita Vihar, New Delhi",28.5826,77.34127,28.6417,77.22177,stormy,128.5,42.4,delivered,769.7
5450,blue dart,furniture,51.15,ev bike,same day,south,"House 139, Kalkaji, New Delhi",28.7522,77.31482,28.6417,77.22177,hot,8.2,17.05,delivered,192.15
5456,blue dart,cosmetics,29.5,van,two day,west,"House 226, Hauz Khas, New Delhi",28.58,77.33858,28.6417,77.22177,hot,38.5,27.13,delivered,273.89
5457,blue dart,automobile parts,78.59,bike,standard,central,"House 97, Tilak Nagar, New Delhi",28.44298,77.09511,28.6417,77.22177,clear,62,8.04,delivered,334.12
5465,blue dart,documents,13.27,bike,two day,north,"House 237, Rohini, New Delhi",28.76838,77.21709,28.6417,77.22177,foggy,229.5,28.57,delivered,1233.21
5474,blue dart,cosmetics,76.65,truck,two day,south,"House 316, Nehru Place, New Delhi",28.51022,76.85479,28.6417,77.22177,stormy,8.5,43.91,delivered,174.23
5486,blue dart,electronics,53.9,bike,standard,north,"House 92, Janakpuri, New Delhi",28.62293,77.09238,28.6417,77.22177,hot,102.5,5.16,delivered,527.98
5487,blue dart,groceries,60.61,scooter,express,central,"House 4, Tilak Nagar, New Delhi",28.41766,77.05611,28.6417,77.22177,clear,287.4,39.28,delayed,1604.84
5493,blue dart,electronics,46.3,scooter,express,east,"House 251, Tilak Nagar, New Delhi",28.80413,77.10653,28.6417,77.22177,foggy,157.3,8.13,delayed,860.89
5494,blue dart,fragile items,65.46,scooter,two day,north,"House 246, Janakpuri, New Delhi",28.67028,77.12269,28.6417,77.22177,hot,121.9,0.67,delivered,610.7
5496,blue dart,documents,38.18,scooter,two day,central,"House 434, Green Park, New Delhi",28.57875,77.12621,28.6417,77.22177,hot,33.1,24.04,delivered,237.62
5542,blue dart,documents,38.12,truck,standard,east,"House 421, Vasant Kunj, New Delhi",28.8557,77.19816,28.6417,77.22177,clear,55.5,42.6,delivered,405.3
5545,blue dart,electronics,43.26,truck,standard,central,"House 215, Model Town, New Delhi",28.85937,77.30435,28.6417,77.22177,stormy,282.3,44.33,delivered,1544.49
5547,blue dart,clothing,53.16,bike,standard,central,"House 297, Kalkaji, New Delhi",28.51707,77.20186,28.6417,77.22177,clear,99.4,29.19,delivered,584.57
5549,blue dart,automobile parts,48.63,bike,express,central,"House 367, Lajpat Nagar, New Delhi",28.49965,77.28152,28.6417,77.22177,foggy,3.6,27.26,delayed,144.78
5560,blue dart,automobile parts,58.36,ev van,same day,west,"House 464, Defence Colony, New Delhi",28.63531,77.27889,28.6417,77.22177,clear,273.3,30.9,delayed,1559.2
5562,blue dart,fragile items,0.51,scooter,standard,central,"House 485, Lajpat Nagar, New Delhi",28.82286,77.27286,28.6417,77.22177,stormy,110.5,18.87,delivered,609.11
5567,blue dart,documents,68.84,truck,express,south,"House 488, Patel Nagar, New Delhi",28.8792,77.23237,28.6417,77.22177,hot,137.5,9.95,delivered,767.35
5570,blue dart,clothing,48.72,scooter,standard,east,"House 10, Kalkaji, New Delhi",28.70234,77.34434,28.6417,77.22177,cold,8.6,37.09,delivered,154.27
5610,blue dart,documents,70.44,truck,two day,east,"House 274, Okhla, New Delhi",28.78954,77.27243,28.6417,77.22177,stormy,144,26,delivered,798
5618,blue dart,pharmacy,25.91,ev bike,express,north,"House 241, Green Park, New Delhi",28.8007,77.08991,28.6417,77.22177,hot,297.1,28.18,delayed,1626.54
5620,blue dart,documents,48.21,van,two day,north,"House 350, Hauz Khas, New Delhi",28.70971,76.89809,28.6417,77.22177,hot,99.9,37.45,delivered,611.85
5623,blue dart,fragile items,54.76,van,same day,central,"House 190, Lajpat Nagar, New Delhi",28.5308,76.93231,28.6417,77.22177,cold,232.2,37.66,delivered,1373.98
5625,blue dart,furniture,67.95,ev van,standard,central,"House 129, Kirti Nagar, New Delhi",28.52244,77.08268,28.6417,77.22177,rainy,169.3,38.13,delivered,960.89
5656,blue dart,electronics,51.07,scooter,same day,central,"House 18, Saket, New Delhi",28.5253,77.27901,28.6417,77.22177,cold,46.7,15.05,delivered,378.65
5661,blue dart,groceries,26.75,bike,express,south,"House 432, Hauz Khas, New Delhi",28.43471,76.90656,28.6417,77.22177,rainy,154.4,8.4,delayed,847.2
5662,blue dart,fragile items,46.74,ev van,same day,east,"House 8, Shahdara, New Delhi",28.86847,77.34458,28.6417,77.22177,stormy,262,21.42,delayed,1474.26
5667,blue dart,documents,29.16,bike,two day,north,"House 362, Green Park, New Delhi",28.59225,77.14264,28.6417,77.22177,rainy,190.8,16.4,delivered,1003.2
5681,blue dart,electronics,8.17,ev van,two day,east,"House 75, Civil Lines, New Delhi",28.79684,76.87567,28.6417,77.22177,rainy,36,44.42,delivered,313.26
5690,blue dart,furniture,9.53,van,standard,east,"House 142, Saket, New Delhi",28.82648,76.88712,28.6417,77.22177,hot,287,48.8,delivered,1581.4
5717,blue dart,automobile parts,9.77,scooter,express,central,"House 226, Connaught Place, New Delhi",28.53155,76.91468,28.6417,77.22177,stormy,147.4,38.11,delayed,901.33
5725,blue dart,automobile parts,54.59,truck,standard,central,"House 31, Connaught Place, New Delhi",28.54442,77.16432,28.6417,77.22177,stormy,140.4,14.1,delivered,744.3
5732,blue dart,automobile parts,34.16,scooter,standard,north,"House 356, Shalimar Bagh, New Delhi",28.75924,77.08671,28.6417,77.22177,rainy,163.4,14.63,delivered,860.89
5750,blue dart,cosmetics,78.3,van,same day,west,"House 233, Connaught Place, New Delhi",28.60082,77.18199,28.6417,77.22177,clear,133.5,26.05,delivered,845.65
5752,blue dart,documents,72.83,truck,express,south,"House 7, Model Town, New Delhi",28.46008,77.02071,28.6417,77.22177,stormy,126.7,30.56,failed,775.18
5753,blue dart,automobile parts,44.31,ev bike,two day,central,"House 462, Civil Lines, New Delhi",28.68505,76.94912,28.6417,77.22177,rainy,217.9,5.96,delivered,1107.38
5755,blue dart,cosmetics,27.74,van,express,south,"House 330, Tilak Nagar, New Delhi",28.42955,76.86844,28.6417,77.22177,foggy,294.8,28.76,failed,1610.28
5761,blue dart,fragile items,44.34,van,two day,central,"House 120, Patel Nagar, New Delhi",28.79812,77.13195,28.6417,77.22177,rainy,290.1,1.28,delivered,1454.34
5762,blue dart,documents,66.94,ev van,same day,central,"House 440, Kirti Nagar, New Delhi",28.53146,77.32737,28.6417,77.22177,stormy,296.5,9.88,delayed,1612.14
5763,blue dart,electronics,1.74,bike,same day,south,"House 367, Chandni Chowk, New Delhi",28.4403,77.2136,28.6417,77.22177,rainy,229.3,18.23,delivered,1301.19
5772,blue dart,pharmacy,1.55,truck,express,south,"House 198, Civil Lines, New Delhi",28.78875,77.03099,28.6417,77.22177,stormy,184.2,32.06,delayed,1067.18
5780,blue dart,clothing,60.67,van,same day,east,"House 29, Tilak Nagar, New Delhi",28.7405,77.17884,28.6417,77.22177,cold,201.3,33.09,failed,1205.77
5781,blue dart,pharmacy,39.36,van,same day,north,"House 227, Model Town, New Delhi",28.58393,76.86479,28.6417,77.22177,clear,203.6,15.9,delivered,1165.7
5782,blue dart,furniture,2.82,van,express,east,"House 120, Chandni Chowk, New Delhi",28.75487,77.20378,28.6417,77.22177,rainy,253.1,21.68,delayed,1380.54
5796,blue dart,documents,7.97,scooter,same day,south,"House 198, Mayur Vihar, New Delhi",28.77062,77.09067,28.6417,77.22177,stormy,177,42.36,delivered,1112.08
5801,blue dart,pharmacy,14.69,ev bike,standard,south,"House 127, Defence Colony, New Delhi",28.59627,77.10651,28.6417,77.22177,rainy,244.2,40.78,delivered,1343.34
5806,blue dart,clothing,7.81,truck,standard,north,"House 15, Chandni Chowk, New Delhi",28.52615,77.06425,28.6417,77.22177,rainy,267.8,49.1,delivered,1486.3
5824,blue dart,cosmetics,35.15,truck,standard,north,"House 484, Malviya Nagar, New Delhi",28.72073,76.89933,28.6417,77.22177,stormy,86.1,34.57,delivered,534.21
5827,blue dart,groceries,22.22,truck,express,south,"House 70, Chandni Chowk, New Delhi",28.75052,77.28584,28.6417,77.22177,stormy,57.7,19.46,delayed,396.88
5829,blue dart,furniture,61.48,ev van,two day,east,"House 382, Saket, New Delhi",28.43649,76.97352,28.6417,77.22177,rainy,229.1,40.9,delivered,1268.2
5832,blue dart,clothing,17.72,ev bike,express,south,"House 91, Hauz Khas, New Delhi",28.68904,76.95062,28.6417,77.22177,hot,202.1,12.09,delivered,1096.77
5846,blue dart,furniture,75.91,ev bike,express,west,"House 485, Shalimar Bagh, New Delhi",28.85519,77.19689,28.6417,77.22177,foggy,190.1,2.96,failed,1009.38
5847,blue dart,documents,7.12,ev van,express,north,"House 384, Tilak Nagar, New Delhi",28.64679,76.98216,28.6417,77.22177,cold,101.3,40.46,delayed,677.88
5851,blue dart,fragile items,55.8,scooter,express,east,"House 408, Karol Bagh, New Delhi",28.51013,77.2855,28.6417,77.22177,clear,51.7,3,delivered,317.5
5864,blue dart,pharmacy,30.61,bike,express,south,"House 208, Model Town, New Delhi",28.79022,76.96924,28.6417,77.22177,foggy,56.2,39.51,failed,449.53
5881,blue dart,fragile items,42.75,ev bike,express,east,"House 429, Rohini, New Delhi",28.76443,77.03403,28.6417,77.22177,clear,174.4,9.28,delivered,949.84
5885,blue dart,clothing,58.97,van,standard,south,"House 104, Shahdara, New Delhi",28.81287,76.85412,28.6417,77.22177,rainy,176.2,5.73,delivered,898.19
5888,blue dart,documents,68.16,scooter,standard,west,"House 136, Mayur Vihar, New Delhi",28.49678,77.00396,28.6417,77.22177,stormy,203.7,18.43,delivered,1073.79
5893,blue dart,furniture,13.77,scooter,standard,east,"House 357, Karol Bagh, New Delhi",28.41821,77.13436,28.6417,77.22177,clear,113.1,25.05,delivered,640.65
5902,blue dart,documents,67.65,van,express,west,"House 255, Patel Nagar, New Delhi",28.46252,77.14465,28.6417,77.22177,cold,297.1,13.09,delayed,1589.27
5905,blue dart,clothing,69.36,ev van,two day,south,"House 200, Kirti Nagar, New Delhi",28.41841,76.91318,28.6417,77.22177,cold,245.4,12.66,delivered,1264.98
5906,blue dart,fragile items,48.75,ev bike,same day,north,"House 97, Janakpuri, New Delhi",28.73951,76.87764,28.6417,77.22177,foggy,218.5,45.29,delayed,1328.37
5911,blue dart,cosmetics,65.12,scooter,same day,west,"House 148, Karol Bagh, New Delhi",28.70437,77.33217,28.6417,77.22177,rainy,168.9,39.7,delivered,1063.6
5914,blue dart,cosmetics,52.9,bike,same day,west,"House 193, Mayur Vihar, New Delhi",28.47422,76.93402,28.6417,77.22177,hot,72.7,45.58,delivered,600.24
5921,blue dart,furniture,52.5,truck,standard,central,"House 263, Vasant Kunj, New Delhi",28.65567,77.09179,28.6417,77.22177,cold,135.6,3.9,delivered,689.7
5929,blue dart,clothing,41.8,scooter,standard,west,"House 221, Lajpat Nagar, New Delhi",28.78696,77.27605,28.6417,77.22177,stormy,90,41.42,delivered,574.26
5937,blue dart,clothing,10.01,truck,standard,central,"House 335, Malviya Nagar, New Delhi",28.53085,76.93449,28.6417,77.22177,hot,52.5,17.06,delivered,313.68
5940,blue dart,clothing,16.54,scooter,two day,north,"House 436, Rajouri Garden, New Delhi",28.77447,77.28925,28.6417,77.22177,rainy,261.1,40.31,delivered,1426.43
5943,blue dart,furniture,24.73,truck,express,north,"House 101, Dwarka, New Delhi",28.47021,77.17649,28.6417,77.22177,hot,99.4,11.59,delivered,581.77
5946,blue dart,pharmacy,16.22,ev van,express,north,"House 237, Punjabi Bagh, New Delhi",28.73961,77.25685,28.6417,77.22177,clear,69.1,23.09,delivered,464.77
5953,blue dart,clothing,4.6,ev bike,two day,south,"House 463, Shalimar Bagh, New Delhi",28.52103,77.31759,28.6417,77.22177,cold,83.6,27.56,delivered,500.68
5957,blue dart,groceries,70.05,bike,two day,west,"House 338, Kirti Nagar, New Delhi",28.54327,77.12318,28.6417,77.22177,cold,261.4,13.4,delivered,1347.2
5961,blue dart,documents,18.84,ev van,two day,south,"House 360, Janakpuri, New Delhi",28.61295,76.94267,28.6417,77.22177,stormy,155.9,27.33,delivered,861.49
5969,blue dart,electronics,75.86,truck,express,north,"House 108, Kirti Nagar, New Delhi",28.70841,77.31077,28.6417,77.22177,cold,45.5,45.41,delivered,413.73
5978,blue dart,groceries,0.17,ev bike,express,central,"House 335, Connaught Place, New Delhi",28.86508,77.28332,28.6417,77.22177,foggy,157.2,27.48,delayed,918.44
5979,blue dart,documents,50.98,ev van,standard,north,"House 449, Green Park, New Delhi",28.74753,77.14742,28.6417,77.22177,clear,135.7,14.08,delivered,720.74
5985,blue dart,documents,47.3,ev van,same day,north,"House 296, Preet Vihar, New Delhi",28.87055,77.28825,28.6417,77.22177,cold,199.3,44.03,delivered,1228.59
5995,blue dart,clothing,41.36,scooter,express,west,"House 295, Pitampura, New Delhi",28.65847,77.2923,28.6417,77.22177,hot,242.2,16.69,failed,1311.07
5996,blue dart,documents,43.12,scooter,same day,west,"House 148, Janakpuri, New Delhi",28.79323,76.93379,28.6417,77.22177,hot,89.6,40.14,delivered,668.42
6047,blue dart,electronics,33.85,van,express,south,"House 162, Shahdara, New Delhi",28.5056,76.94482,28.6417,77.22177,rainy,64.6,29.75,delayed,462.25
6049,blue dart,documents,78.29,bike,two day,south,"House 240, Kalkaji, New Delhi",28.42404,77.11574,28.6417,77.22177,cold,15.8,36.37,delivered,188.11
6052,blue dart,cosmetics,8.28,truck,express,east,"House 3, Nehru Place, New Delhi",28.502,76.88723,28.6417,77.22177,cold,296.1,31.09,delayed,1623.77
6069,blue dart,automobile parts,30.68,van,express,central,"House 112, Model Town, New Delhi",28.47168,76.94722,28.6417,77.22177,cold,208.4,29.51,delivered,1180.53
6071,blue dart,furniture,23.47,van,same day,west,"House 177, Okhla, New Delhi",28.79045,77.21488,28.6417,77.22177,rainy,52.5,34.04,delivered,464.62
6078,blue dart,pharmacy,17.81,ev van,express,west,"House 217, Defence Colony, New Delhi",28.83057,77.03663,28.6417,77.22177,stormy,204.6,47.81,delayed,1216.43
6091,blue dart,cosmetics,15.58,ev van,two day,north,"House 246, Shalimar Bagh, New Delhi",28.49148,76.98111,28.6417,77.22177,cold,178.6,28.43,delivered,978.29
6093,blue dart,groceries,69.86,ev van,standard,north,"House 358, Saket, New Delhi",28.7159,77.18218,28.6417,77.22177,cold,82.1,33.22,delivered,510.16
6101,blue dart,fragile items,2.96,scooter,same day,north,"House 457, Kirti Nagar, New Delhi",28.54896,77.31732,28.6417,77.22177,foggy,250.3,13.16,delayed,1390.98
6115,blue dart,documents,10.36,ev bike,same day,east,"House 427, Preet Vihar, New Delhi",28.4119,76.92023,28.6417,77.22177,hot,237.9,24.03,delayed,1361.59
